62,1,8,157,25,250,255,249,255,5,0,184,143
62,1,8,157,25,1,255,249,255,7,0,172,100
62,1,8,157,25,3,0,2,0,248,255,185,54
62,1,8,157,25,253,255,253,255,8,0,188,152
62,1,8,157,25,2,0,0,0,251,255,185,175
62,1,8,157,25,248,255,247,255,239,255,180,165
62,1,8,157,25,252,255,250,255,8,0,188,61
62,1,8,157,25,250,255,247,255,3,0,185,199
62,1,8,157,25,255,255,250,255,11,0,188,254
62,1,8,157,25,250,255,247,255,2,0,184,87
62,1,8,157,25,251,255,250,255,8,0,189,138
62,1,8,157,25,1,0,253,255,8,0,188,176
62,1,8,157,25,0,0,253,255,7,0,184,145
62,1,8,157,25,252,255,248,255,4,0,184,133
62,1,8,157,25,251,255,250,255,9,0,188,26
62,1,8,157,25,251,255,249,255,8,0,189,206
62,1,8,157,25,255,255,255,255,250,255,185,226
62,1,8,157,25,1,0,255,255,5,0,185,152
62,1,8,157,25,255,255,249,255,6,0,184,42
62,1,8,157,25,254,255,248,255,7,0,185,151
62,1,8,157,25,252,255,249,255,6,0,184,25
62,1,8,157,25,254,255,249,255,11,0,189,107
62,1,8,157,25,253,255,246,255,5,0,186,44
62,1,8,157,25,244,255,239,255,12,0,187,185
62,1,8,157,25,251,255,248,255,3,0,187,2
62,1,8,157,25,251,255,250,255,10,0,188,234
62,1,8,157,25,251,255,251,255,8,0,188,118
62,1,8,157,25,252,255,249,255,5,0,184,233
62,1,8,157,25,240,255,239,255,28,0,183,253
62,1,8,157,25,3,0,1,0,5,0,185,162
62,1,8,157,25,255,255,253,255,10,0,188,26
62,1,8,157,25,254,255,253,255,7,0,185,91
62,1,8,157,25,1,0,0,0,5,0,185,188
62,1,8,157,25,1,0,0,0,7,0,184,220
62,1,8,157,25,233,255,234,255,50,0,168,152
62,1,8,157,25,253,255,250,255,8,0,189,236
62,1,8,157,25,7,0,3,0,229,255,176,30
62,1,8,157,25,250,255,250,255,8,0,188,91
62,1,8,157,25,3,0,2,0,236,255,182,54
62,1,8,157,25,255,255,254,255,10,0,188,94
62,1,8,157,25,253,255,252,255,7,0,184,148
62,1,8,157,25,249,255,247,255,5,0,186,84
62,1,8,157,25,0,255,249,255,5,0,172,213
62,1,8,157,25,236,255,231,255,34,0,167,161
62,1,8,157,25,3,0,0,255,11,0,140,14
62,1,8,157,25,243,255,238,255,13,0,186,98
62,1,8,157,25,5,0,0,0,249,255,185,120
62,1,8,157,25,1,0,1,0,250,255,185,240
62,1,8,157,25,252,255,247,255,3,0,185,161
62,1,8,157,25,235,255,235,255,34,0,165,70
62,1,8,157,25,254,255,251,255,8,0,188,35
62,1,8,157,25,252,255,250,255,8,0,188,61
62,1,8,157,25,254,255,248,255,6,0,184,7
62,1,8,157,25,0,0,255,255,10,0,189,185
62,1,8,157,25,0,0,251,255,8,0,189,233
62,1,8,157,25,253,255,248,255,6,0,184,52
62,1,8,157,25,0,0,253,255,6,0,185,1
62,1,8,157,25,251,255,250,255,11,0,189,122
62,1,8,157,25,253,255,250,255,9,0,188,124
62,1,8,157,25,250,255,249,255,5,0,184,143
62,1,8,157,25,252,255,250,255,9,0,189,173
62,1,8,157,25,254,255,250,255,10,0,188,191
62,1,8,157,25,252,255,249,255,7,0,185,137
62,1,8,157,25,251,255,248,255,5,0,184,162
62,1,8,157,25,0,0,1,0,5,0,185,145
62,1,8,157,25,1,0,255,255,2,0,187,168
62,1,8,157,25,253,255,250,255,7,0,184,28
62,1,8,157,25,238,255,235,255,50,0,168,211
62,1,8,157,25,244,255,238,255,13,0,187,213
62,1,8,157,25,253,255,248,255,5,0,184,196
62,1,8,157,25,255,255,253,255,11,0,189,138
62,1,8,157,25,253,255,250,255,11,0,189,28
62,1,8,157,25,3,0,254,255,251,255,185,166
62,1,8,157,25,255,255,249,255,8,0,188,74
62,1,8,157,25,251,255,250,255,7,0,184,122
62,1,8,157,25,253,255,249,255,8,0,189,168
62,1,8,157,25,245,255,243,255,250,255,186,24
62,1,8,157,25,254,255,248,255,3,0,187,87
62,1,8,157,25,255,255,249,255,6,0,184,42
62,1,8,157,25,241,255,236,255,18,0,178,8
62,1,8,157,25,1,0,251,255,236,255,183,120
62,1,8,157,25,254,255,249,255,5,0,185,11
62,1,8,157,25,3,0,255,255,252,255,186,106
62,1,8,157,25,251,255,248,255,3,0,187,2
62,1,8,157,25,249,255,246,255,3,0,184,8
62,1,8,157,25,249,255,248,255,3,0,186,224
62,1,8,157,25,250,255,249,255,5,0,184,143
62,1,8,157,25,244,255,239,255,28,0,182,121
62,1,8,157,25,240,0,1,0,241,255,171,225
62,1,8,157,25,3,0,2,0,232,255,180,246
62,1,8,157,25,251,255,248,255,6,0,184,82
62,1,8,157,25,254,255,250,255,9,0,188,79
62,1,8,157,25,1,0,255,255,8,0,189,8
62,1,8,157,25,252,255,249,255,9,0,189,233
62,1,8,157,25,243,255,241,255,19,0,180,22
62,1,8,157,25,253,255,251,255,11,0,188,224
62,1,8,157,25,254,255,249,255,7,0,184,107
62,1,8,157,25,255,255,250,255,8,0,188,14
62,1,8,157,25,235,255,234,255,37,0,166,138
62,1,8,157,25,237,255,238,255,21,0,179,220
62,1,8,157,25,255,255,254,255,11,0,189,206
62,1,8,157,25,247,255,245,255,244,255,191,18
62,1,8,157,25,246,255,244,255,0,0,185,191
62,1,8,157,25,0,0,252,255,12,0,190,93
62,1,8,157,25,254,255,252,255,245,255,189,135
62,1,8,157,25,0,0,253,255,11,0,189,145
62,1,8,157,25,243,255,239,255,15,0,186,254
62,1,8,157,25,245,255,243,255,7,0,186,200
62,1,8,157,25,252,255,251,255,7,0,184,49
62,1,8,157,25,254,255,251,255,9,0,189,179
62,1,8,157,25,253,255,249,255,7,0,184,88
62,1,8,157,25,253,255,246,255,3,0,185,140
62,1,8,157,25,3,0,255,255,253,255,187,250
62,1,8,157,25,4,0,1,0,241,255,190,149
62,1,8,157,25,255,255,251,255,10,0,188,146
62,1,8,157,25,2,0,254,255,13,0,191,151
62,1,8,157,25,252,255,248,255,3,0,186,181
62,1,8,157,25,255,255,254,255,10,0,188,94
62,1,8,157,25,254,255,250,255,9,0,188,79
62,1,8,157,25,5,0,2,0,251,255,185,160
62,1,8,157,25,255,255,251,255,12,0,191,50
62,1,8,157,25,251,255,248,255,5,0,184,162
62,1,8,157,25,239,255,233,255,27,0,183,42
62,1,8,157,25,251,255,250,255,10,0,188,234
62,1,8,157,25,254,255,253,255,236,255,183,235
62,1,8,157,25,236,255,234,255,47,0,161,157
62,1,8,157,25,251,255,249,255,10,0,188,174
62,1,8,157,25,0,0,253,255,13,0,190,49
62,1,8,157,25,251,255,248,255,4,0,185,50
62,1,8,157,25,239,255,238,255,20,0,179,174
62,1,8,157,25,251,255,250,255,7,0,184,122
62,1,8,157,25,254,255,251,255,6,0,184,67
62,1,8,157,25,253,255,250,255,7,0,184,28
62,1,8,157,25,0,0,255,255,10,0,189,185
62,1,8,157,25,254,255,252,255,9,0,188,199
62,1,8,157,25,241,255,238,255,32,0,166,208
62,1,8,157,25,241,255,239,255,18,0,178,76
62,1,8,157,25,7,0,3,0,230,255,176,238
62,1,8,157,25,3,0,0,0,230,255,177,46
62,1,8,157,25,6,0,3,0,246,255,188,255
62,1,8,157,25,254,255,253,255,12,0,190,107
62,1,8,157,25,251,255,249,255,5,0,185,94
62,1,8,157,25,253,255,248,255,6,0,184,52
62,1,8,157,25,243,255,239,255,33,0,167,94
62,1,8,157,25,241,255,239,255,16,0,179,44
62,1,8,157,25,251,255,248,255,5,0,184,162
62,1,8,157,25,250,255,246,255,3,0,184,59
62,1,8,157,25,3,0,255,255,7,0,185,26
62,1,8,157,25,250,255,248,255,6,0,185,131
62,1,8,157,25,251,255,246,255,3,0,185,234
62,1,8,157,25,251,255,248,255,5,0,184,162
62,1,8,157,25,254,255,248,255,5,0,184,247
62,1,8,157,25,254,255,251,255,9,0,189,179
62,1,8,157,25,240,255,238,255,33,0,166,145
62,1,8,157,25,3,0,255,255,230,255,177,10
62,1,8,157,25,242,255,238,255,16,0,178,227
62,1,8,157,25,249,255,248,255,4,0,184,208
62,1,8,157,25,5,0,1,0,233,255,181,68
62,1,8,157,25,254,255,249,255,11,0,189,107
62,1,8,157,25,253,255,248,255,3,0,187,100
62,1,8,157,25,255,255,254,255,10,0,188,94
62,1,8,157,25,252,255,248,255,6,0,185,229
62,1,8,157,25,255,255,250,255,10,0,189,110
62,1,8,157,25,4,0,2,0,248,255,184,129
62,1,8,157,25,247,255,244,255,11,0,191,94
62,1,8,157,25,254,255,252,255,6,0,185,55
62,1,8,157,25,5,0,1,0,3,0,186,100
62,1,8,157,25,251,255,249,255,8,0,189,206
62,1,8,157,25,253,255,248,255,5,0,184,196
62,1,8,157,25,255,255,250,255,9,0,189,158
62,1,8,157,25,252,255,249,255,8,0,188,121
62,1,8,157,25,255,255,252,255,11,0,188,118
62,1,8,157,25,251,255,251,255,8,0,188,118
62,1,8,157,25,255,255,251,255,11,0,189,2
62,1,8,157,25,253,255,248,255,6,0,184,52
62,1,8,157,25,0,0,253,255,7,0,184,145
62,1,8,157,25,251,255,249,255,5,0,185,94
62,1,8,157,25,0,0,255,255,234,255,180,57
62,1,8,157,25,254,255,253,255,7,0,185,91
62,1,8,157,25,251,255,250,255,10,0,188,234
62,1,8,157,25,250,255,249,255,11,0,188,239
62,1,8,157,25,240,255,239,255,18,0,179,157
62,1,8,157,25,0,0,253,255,12,0,191,161
62,1,8,157,25,250,255,245,255,244,255,190,15
62,1,8,157,25,240,255,239,255,18,0,179,157
62,1,8,157,25,253,255,250,255,10,0,188,140
62,1,8,157,25,238,255,237,255,36,0,166,59
62,1,8,157,25,1,0,0,0,5,0,185,188
62,1,8,157,25,252,255,248,255,4,0,184,133
62,1,8,157,25,1,0,255,255,253,255,186,24
62,1,8,157,25,249,255,249,255,254,255,187,204
62,1,8,157,25,255,255,250,255,8,0,188,14
62,1,8,157,25,254,255,251,255,12,0,190,227
62,1,8,157,25,235,255,233,255,49,0,169,206
62,1,8,157,25,254,255,250,255,10,0,188,191
62,1,8,157,25,253,255,248,255,5,0,184,196
62,1,8,157,25,244,255,239,255,4,0,188,121
62,1,8,157,25,251,255,248,255,5,0,184,162
62,1,8,157,25,252,255,250,255,7,0,185,205
62,1,8,157,25,251,255,251,255,8,0,188,118
